UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
04d42724-a358-46f0-ba66-536be6b7f0b2	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 09 - Ort	Cafe	true	בֵּית־קָפֶה			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Cafe		2021-08-09T10:48:04.050426	87
382111be-4506-4545-a016-80090a7b8c31	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 09 - Ort	Cafes	true	בָּתֵי־קפה			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Cafe,Cafes		2021-08-09T10:48:10.717424	88
