UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
83163ca0-6c3f-4755-a188-7f94a57c0248	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	Bleistift	false		עיפרון	עִפָּרוֹן	SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bleistift		2021-08-09T09:57:55.869042400	299
d1227c2e-16cb-4222-b338-2c81199041c1	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 32 - Regel	Bußgeld	true	קְנָס			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bußgeld		2021-08-12T14:09:31.635320900	586
e4c69495-9344-44ba-9672-43e410a088a8	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 14 - Restaurant	Bier	true	בִּירָה			SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bier		2021-08-09T11:20:36.437951	82
6d648071-6982-4013-b451-061f8a7c7681	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	Bleistifte	true	עֶפְרוֹנוֹת			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bleistift,Bleistifte		2021-08-09T09:58:01.422712300	300
c39ab0ae-dc3f-422b-b3c6-cc2a2412bce5	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 13 - Freizeit	beschließen, entscheiden	true	לְהַחְלִיט			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HIFIL	INFINITIVE		beschließen,entscheiden	חלט	2021-08-09T11:14:20.078272	155
8d33cc0e-4b9f-4bfb-b43f-9356c0ac34d3	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 29 - Gelegenheit	besonders	false		במיוחד	בִּמְיֻחָד	ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		besonders		2021-08-10T11:03:14.227863400	430
2206ceb3-6ec3-4cfe-a132-0022254474b7	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 04 - Wohnen	bauen	true	לִבְנוֹת			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		bauen	בנה	2021-08-09T10:10:39.446830	92
f55ce176-021f-4e9e-aedf-703bb72c2fd5	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 33 - Erholung	Bad	true	רַחְצָה			SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bad		2021-08-12T14:14:48.285207600	594
8f188579-ac53-4b73-b4cb-e307494c6929	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 12 - Besuch	Besuch	false		ביקור	בִּקּוּר	SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Besuch		2021-08-09T11:22:51.848200800	97
5f00b53f-554c-464a-ba96-c091e3eeebdd	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 11 - Zahlen	bezahlen	true	לְשַׁלֵּם			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PIEL	INFINITIVE		bezahlen	שׁלם	2021-08-09T11:01:46.040503500	371
acfd4a11-61b3-43a1-925f-e426ade8247e	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 17 - Schlange stehen	Beine, Füße	false		רגליים	רַגְלַיִם	SUBSTANTIV	FEMALE	DUAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Beine,Füße		2021-08-09T11:34:35.750645200	340
cde4d094-7e53-46d5-b13e-1eff54c339cd	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 17 - Schlange stehen	beabsichtigen, meinen	false		להתכוון	לְהִתְכַּוֵּן	VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HITPAEL	INFINITIVE		meinen,beabsichtigen	כון	2021-08-09T11:32:13.112091700	188
172d3fee-5d53-48cc-b113-ea0a10a4a1df	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 07 - Zeit	bis	true	עַד			PRAEPOSITION	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		bis		2021-08-09T10:26:46.133422900	284
842bc4e5-b992-4e05-8c28-11315162dc60	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 06 - Reisen	Bahn, Zug	true	רַכֶּבֶת			SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bahn,Zug		2021-08-09T10:22:47.601854100	349
841ce35a-7bf5-4dce-92af-d15db1908050	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 03 - Familie	Bruder	true	אָח			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Bruder		2021-08-09T10:00:47.935125	23
f1d6315e-0f8b-425c-8995-85e643a96de4	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	Buch	true	סֵפֶר			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Buch		2021-08-09T09:56:56.983180300	280
fa15fdd7-0a86-4541-a07b-a9a533941dd5	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 20 - Sprachen	beendet werden, zu Ende sein	false		להיגמר	לְהִגָּמֵר	VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	NIFAL	INFINITIVE		zu Ende sein,beendet werden,zu Ende,beenden	גמר	2021-08-09T11:49:46.433301800	111
7fae6bc6-c4f4-472f-9ca1-c7622e86615d	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 17 - Schlange stehen	Bein, Fuß	true	רֶגֶל			SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Fuß,Bein		2021-08-09T11:34:30.923423800	339
