UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
6ee4279c-be00-4d30-ae67-2db496f072cc	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 11 - Zahlen	achtzig	true	שְׁמוֹנִים			ZAHL	BOTH_FEMALE_MALE	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		80,Achtzig		2021-08-10T11:21:56.780518300	376
68ef9589-3a5c-48da-878b-b27d58a8c716	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 04 - Wohnen	aufsteigen, kosten (Geld), einwandern (Israel)	true	לַעֲלוֹת			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		einwandern,kosten,aufsteigen	עלה	2021-08-09T10:14:11.334728700	295
dcc7cc01-5722-4257-8c66-e9652adf3bd9	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 07 - Zeit	anfangen, beginnen	true	לְהַתְחִיל			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HIFIL	INFINITIVE		anfangen,beginnen	תחל	2021-08-09T10:26:39.112926600	393
a3485b17-684d-4e68-9ecb-ebeed6f63c4b	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 26 - Zustand	alt, antik	true	עַתִּיק			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		antik,alt		2021-08-10T10:43:13.130854900	562
447eeab6-e000-4124-a98e-9311f63676ae	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 28 - Ausflug	Ausflug, Spaziergang	true	טִיּוּל			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Spaziergang,Ausflug		2021-08-10T10:43:23.568246700	468
79703f77-8410-4635-a489-0c84e7abda7b	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 26 - Zustand	angenehm, bequem	true	נוֹחַ			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		bequem,angenehm		2021-08-10T10:30:58.485895200	535
fd935ab6-742b-4254-8b11-a62a8b2fb973	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 15 - Kleidung	anziehen, tragen (Kleidung)	true	לִלְבּוֹשׁ			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		tragen,anziehen	לבשׁ	2021-08-09T11:20:20.615270700	216
2c1aadd5-c4a7-41e0-8018-003dc96f7385	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 02 - Lernen	aber	true	אֲבָל			BINDEWORT	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		aber		2021-08-09T10:37:02.568569600	13
b46031f3-1bb7-4a44-87b0-bd49dbc3e701	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 10 - Pause	andere	true	אַחֶרֶת			ADVERB,PRONOM	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		andere,anderer		2021-08-09T10:54:18.175035700	27
fd677d71-e76d-4f22-b401-8cc1dc3dbe12	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 10 - Pause	anderer	true	אַחֵר			ADVERB,PRONOM	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		anderer		2021-08-09T10:54:23.898432800	26
a10d711c-b598-4a60-b414-8769ad2c2f41	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 28 - Ausflug	Ausflug machen, spazieren gehen	true	טיל			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PIEL	ROOT		Ausflug,Ausflug machen,spazieren,spazieren gehen	טיל	2021-08-10T10:44:58.879266100	469
6390afb0-cb78-4de7-bbfc-b6172e0beba2	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 29 - Gelegenheit	Atmosphäre, Stimmung	false		אווירה	אֲוִירָה	SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Stimmung,Atmosphäre		2021-08-10T11:02:42.379726900	406
29072f35-ccda-46fe-9f2a-b197e0f88d19	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 17 - Schlange stehen	anscheinend	true	כַּנִרְאֶה			ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		anscheinend		2021-08-09T11:32:08.494963700	205
dbf299ab-c0c8-4973-be8c-a5eb073e1cf7	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 01 - Menschen	auch	true	גַּם			ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		auch		2021-08-09T09:47:33.557587400	109
7900ac20-f329-4794-ab0f-252de80a3c2d	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 36 - Abschluss	alt	true	יָשָׁן			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		alt		2021-08-12T14:34:37.080544900	483
114e560f-62c8-416b-a333-5e53960b0459	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 13 - Freizeit	angenehm	true	נָעִים			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		angenehm		2021-08-09T11:42:39.713176600	272
71202e5d-97ee-45ba-a64f-51c033ddc6ae	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 18 - Arbeit	arbeiten	true	לַעֲבוֹד			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		arbeiten	עבד	2021-08-09T11:36:46.821781	282
6a5f8389-c463-44ba-b3ee-79b487ffcf49	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Cerebrummi - Lektion 36 - Abschluss	angegriffen werden, überfallen werden	true	תקף			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	HUFAL	ROOT		überfallen,überfallen werden,angegriffen werden,angegriffen	תקף	2021-08-12T14:35:45.545554600	628
