UUID	Ursprung	Datenbank	chapter	German	Hebrew	Hebrew in Latin	expression kinds	gender	numerus	grammatical person	binjan	verb conjugation	verb strength	verb type	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung
66c9db23-9fff-4b74-9aa8-a0e2e8bdbf39	ROSENGARTEN	Ivrit Schritt für Schritt	Rosengarten & Loos IVRIT Schritt für Schritt 01	er	הוא	hu	PERSONALPRONOM	MALE	SINGULAR	DRITTE_PERSON	BINJAN_NA	VERBCONJUGATION_NA	VERBSTRENGTH_NA	VERBTYPE_NA		er	הוא	2020-12-04T10:25:14.278782100
