UUID	Ursprung	Datenbank	chapter	German	Hebrew	Hebrew in Latin	expression kinds	gender	numerus	grammatical person	binjan	verb conjugation	verb strength	verb type	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung
37ad6f09-9473-4250-8386-f2cf7c2dc25a	ROSENGARTEN	Ivrit Schritt für Schritt	Rosengarten & Loos IVRIT Schritt für Schritt 01	nein, nicht	לא	lo	PARTIKEL	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBCONJUGATION_NA	VERBSTRENGTH_NA	VERBTYPE_NA		nicht,nein	לא	2020-12-04T10:25:51.601304200
