UUID	Ursprung	Datenbank	chapter	German	Hebrew	Hebrew in Latin	expression kinds	gender	numerus	grammatical person	binjan	verb conjugation	verb strength	verb type	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung
8540c6ab-84c4-437e-92d8-11a159d46a6b	ROSENGARTEN	Ivrit Schritt für Schritt	Rosengarten & Loos IVRIT Schritt für Schritt 01	ich	אני	ani	PERSONALPRONOM	BOTH_FEMALE_MALE	SINGULAR	ERSTE_PERSON	BINJAN_NA	VERBCONJUGATION_NA	VERBSTRENGTH_NA	VERBTYPE_NA		ich	אני	2020-12-04T10:25:36.306318200
