UUID	Ursprung	Datenbank	chapter	German	Hebrew	Hebrew in Latin	expression kinds	gender	numerus	grammatical person	binjan	verb conjugation	verb strength	verb type	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung
99773103-7578-4113-a43b-fcc8db798ffb	ROSENGARTEN	Ivrit Schritt für Schritt	Rosengarten & Loos IVRIT Schritt für Schritt 02	(er) arbeitet	עובד	owäd	VERB	MALE	SINGULAR	DRITTE_PERSON	BINJAN_UNKNOWN	PRESENT	VERBSTRENGTH_UNKNOWN	VERBTYPE_UNKNOWN		er arbeitet,arbeitet,arbeiten	עובד	2020-12-04T10:27:30.280822300
