UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
c048fd62-82f9-4ca9-aa2f-011bf4925376	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 07	sogar	false		אפילו	אֲפִלוּ	PARTIKEL	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		sogar		2021-07-02T23:37:41.560092400	53
f22209be-c7e8-49f5-b324-65728e147e77	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 03	Straßen	true	רְחוֹבוֹת			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Straßen,Straße		2021-07-05T05:31:38.688394800	347
12f0b4af-8b6f-44fe-a7fb-20f45b9f3ee3	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	suchen	true	לְחַפֵּשׂ			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PIEL	INFINITIVE		suchen	חפשׂ	2021-07-04T12:44:55.698667	160
f547cd3a-0f6b-4ab4-b0e9-7c4caefa843e	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 07	Stühle	true	כִּסְאוֹת			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Stuhl,Stühle		2021-07-04T05:34:08.104847600	207
72fdee12-a5ec-441f-a386-d213f0f5bba5	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 10	Studium, Unterricht	false		לימודים	לִמּוּדִים	SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Studium,Unterricht		2021-07-04T11:29:12.806474800	226
9306368e-456e-4b37-bdd7-670650f3e216	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 14	schön, super	false		יופי	יֹפִי	AUSRUF	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		super,schön		2021-07-04T04:49:09.374366600	180
e5789c00-4368-4562-b90b-8bb9c9609748	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 03	schreiben	true	לִכְתּוֹב			VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		schreiben	כתב	2021-07-04T12:46:40.693885400	211
b8229f02-002e-44f6-a2d3-292602773d93	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 02	Söhne	true	בָּנִים			SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Sohn,Söhne		2021-07-03T16:01:49.323984	91
798a2d5e-c1b7-43bd-bdfc-23b653a818c4	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 11	schwer, hart	true	קָשֶׁה			ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		hart,schwer		2021-07-05T05:04:23.658345300	331
f14b46f6-875e-429d-b8e2-d61cde8e69f1	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 12	Schalter, Kasse	false		קופה	קֻפָּה	SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Kasse,Schalter		2021-07-05T04:52:11.764962700	326
