UUID	Ursprung	Datenbank	chapter	German	einfach	Hebrew	Plene	Defektiv	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex
8b2a9dfe-7250-41bc-b944-287d2d581547	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 08	in	true	בְּ...			PRAEPOSITION	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		in		2021-07-03T15:06:10.439742300	70
161bad82-b638-44cc-897f-4f2a9af2fdb4	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 10	in Ordnung, okay	true	בְּסֵדֶר			ADJEKTIV,REDEWENDUNG	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		in Ordnung,okay		2021-07-03T16:12:36.553353600	95
5a5441b8-f944-490c-96f8-4a2ea66441c9	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 04	ich	true	אֲנִי			PERSONALPRONOM	BOTH_FEMALE_MALE	SINGULAR	ERSTE_PERSON	BINJAN_NA	VERBTIMES_NA		ich		2021-07-02T23:35:03.091338500	51
8dfef25b-b1b6-4963-a711-334a3d048b4d	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 04	ihr	true	אַתֶּן			PERSONALPRONOM	FEMALE	PLURAL	ZWEITE_PERSON	BINJAN_NA	VERBTIMES_NA		ihr		2021-07-03T15:05:02.254036500	69
647dec5b-3546-4c1d-ac87-952af62c8b6e	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 04	ihr	true	אַתֶּם			PERSONALPRONOM	MALE	PLURAL	ZWEITE_PERSON	BINJAN_NA	VERBTIMES_NA		ihr		2021-07-03T15:01:50.329743100	67
5033dac1-37b6-46db-889d-c5917ceb8fe7	GRUNDWORTSCHATZADAADAMA	Grundwortschatz	Grundwortschatz - Lektion 09	immer	true	תָּמִיד			ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		immer		2021-07-05T17:35:40.663949700	396
