UUID	Ursprung	Datenbank	chapter	own language	einfach	Hebrew	Plene	Defektiv	Swedish	German	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex	Schwierigkeitsgrad	visible
c6df8a64-681f-47b1-aa2f-ec12f958b880	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 03 - Familie	Tochter	true	בַּת					SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tochter		2024-12-13T04:00:20,243	103	0	false
f6329c98-85a6-4215-bc29-a9c222829f52	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 03 - Familie	Töchter	true	בָּנוֹת					SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tochter,Töchter		2024-12-13T04:00:20,243	104	0	false
a80823ef-a90c-4ac1-975b-8551cc464b08	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 02 - Lernen	Tafeln	true	לוּחוֹת					SUBSTANTIV	MALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tafeln,Tafel		2024-12-13T04:00:20,243	220	0	false
5edf6a43-6d02-4eaa-9972-fcb36638a90b	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 16 - Natur	Tier	true	חַיָּה					SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tier		2024-12-13T04:00:20,243	151	0	false
b6350cd2-a11a-476c-8d79-1e07aea25ca8	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 34 - Schiff	Tor	true	שַׁעַר					SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tor		2024-12-13T04:00:20,243	608	0	false
d8edbf29-1a12-44c2-b83a-a0329fbe88c8	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 02 - Lernen	Tafel	true	לוּחַ					SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tafel		2024-12-13T04:00:20,243	219	0	false
e4d1f369-d071-4007-b6ea-8e6c274606aa	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 04 - Wohnen	Türen	true	דְּלָתוֹת					SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Türen,Tür		2024-12-13T04:00:20,243	119	0	false
5a986ade-c341-4302-a341-e1230645db66	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 15 - Kleidung	tragen (Kleidung)	true	לבשׁ					VERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	PAAL	INFINITIVE		tragen	לבשׁ	2024-12-13T04:00:20,243	498	0	false
c090ab91-d059-4071-86f4-601776edbc58	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 35 - Tourismus	Tourismus	false		תיירות	תַּיָּרוּת			SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Tourismus		2024-12-13T04:00:20,243	621	0	false
d53f9df5-33c6-4d36-ba81-41dbe5680f9e	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 27 - Reise	Terrasse, Balkon	true	מִרְפֶּסֶת					SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Terrasse,Balkon		2024-12-13T04:00:20,243	530	0	false
