UUID	Ursprung	Datenbank	chapter	own language	einfach	Hebrew	Plene	Defektiv	Swedish	German	expression kinds	gender	numerus	grammatical person	binjan	verb time	zusätzliche Informationen	searchwords German	searchwords Hebrew	letzte Änderung	Sortierindex	Schwierigkeitsgrad	visible
b063d599-8e9e-4314-918b-61161e39a772	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 07 - Zeit	Jahre	true	שָׁנִים					SUBSTANTIV	FEMALE	PLURAL	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Jahr,Jahre		2024-12-13T04:00:20,196	382	0	false
763aa4f4-297f-4b8d-96f5-942eb519d4a6	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 01 - Menschen	ja	true	כֵּן					ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		ja		2024-12-13T04:00:20,196	202	0	false
0312aa1b-70b6-4079-8884-9d2e8debbaf1	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 07 - Zeit	jetzt	true	עַכְשָׁיו					ADVERB	GENDER_NA	NUMERUS_NA	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		jetzt		2024-12-13T04:00:20,196	293	0	false
ff590e16-afc8-4b9b-8acc-035363811211	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 07 - Zeit	Jahr	true	שָׁנָה					SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Jahr		2024-12-13T04:00:20,196	381	0	false
cebc22ca-1764-4164-8e2f-189540906229	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 23 - Einkauf	jemand	true	מִישֶׁהוּ					PRONOM	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		jemand		2024-12-13T04:00:20,196	511	0	false
1238ed30-d817-47cf-b0a1-a44ce70695b8	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 31 - Qualität	jung	true	צָעִיר					ADJEKTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		jung		2024-12-13T05:28:55,790	577	0	true
8c664bf7-624d-4d83-881c-ccc569ea2a6f	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 29 - Gelegenheit	Jahrhundert	true	מֵאָה					SUBSTANTIV	FEMALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Jahrhundert		2024-12-13T04:00:20,196	501	0	false
c419434c-b9c2-487d-b738-ea1c3b35ef07	GRUNDWORTSCHATZADAADAMA	Ivrit auf Universitäts Niveau	Cerebrummi - Lektion 15 - Kleidung	Jacke, Mantel	true	מְעִיל					SUBSTANTIV	MALE	SINGULAR	GRAMMATICALPERSON_NA	BINJAN_NA	VERBTIMES_NA		Jacke,Mantel		2024-12-13T04:00:20,196	257	0	false
